Mod:Item:MetaData, Localized Name
appliedenergistics2:paint_ball:0, 染色球 - 白色
appliedenergistics2:paint_ball:1, 染色球 - 橙色
appliedenergistics2:paint_ball:2, 染色球 - 品红色
appliedenergistics2:paint_ball:3, 染色球 - 浅蓝色
appliedenergistics2:paint_ball:4, 染色球 - 黄色
appliedenergistics2:paint_ball:5, 染色球 - 柠檬色
appliedenergistics2:paint_ball:6, 染色球 - 粉色
appliedenergistics2:paint_ball:7, 染色球 - 灰色
appliedenergistics2:paint_ball:8, 染色球 - 浅灰色
appliedenergistics2:paint_ball:9, 染色球 - 青色
appliedenergistics2:paint_ball:10, 染色球 - 紫色
appliedenergistics2:paint_ball:11, 染色球 - 蓝色
appliedenergistics2:paint_ball:12, 染色球 - 棕色
appliedenergistics2:paint_ball:13, 染色球 - 绿色
appliedenergistics2:paint_ball:14, 染色球 - 红色
appliedenergistics2:paint_ball:15, 染色球 - 黑色
appliedenergistics2:paint_ball:20, 染色球 - 光通 白色
appliedenergistics2:paint_ball:21, 染色球 - 光通 橙色
appliedenergistics2:paint_ball:22, 染色球 - 光通 品红色
appliedenergistics2:paint_ball:23, 染色球 - 光通 浅蓝色
appliedenergistics2:paint_ball:24, 染色球 - 光通 黄色
appliedenergistics2:paint_ball:25, 染色球 - 光通 柠檬色
appliedenergistics2:paint_ball:26, 染色球 - 光通 粉色
appliedenergistics2:paint_ball:27, 染色球 - 光通 灰色
appliedenergistics2:paint_ball:28, 染色球 - 光通 浅灰色
appliedenergistics2:paint_ball:29, 染色球 - 光通 青色
appliedenergistics2:paint_ball:30, 染色球 - 光通 紫色
appliedenergistics2:paint_ball:31, 染色球 - 光通 蓝色
appliedenergistics2:paint_ball:32, 染色球 - 光通 棕色
appliedenergistics2:paint_ball:33, 染色球 - 光通 绿色
appliedenergistics2:paint_ball:34, 染色球 - 光通 红色
appliedenergistics2:paint_ball:35, 染色球 - 光通 黑色
appliedenergistics2:dummy_fluid_item, item.appliedenergistics2.dummy_fluid_item.name
appliedenergistics2:material:28, 高级卡
appliedenergistics2:material:44, 破坏核心
appliedenergistics2:material:25, 基础卡
appliedenergistics2:material:52, 空白样板
appliedenergistics2:material:23, 运算处理器
appliedenergistics2:material:13, 运算压印模板
appliedenergistics2:material:16, 运算电路板
appliedenergistics2:material:27, 容量卡
appliedenergistics2:material:53, 合成卡
appliedenergistics2:material:29, 模糊卡
appliedenergistics2:material:31, 反相卡
appliedenergistics2:material:58, Pattern Expansion Card
appliedenergistics2:material:26, 红石卡
appliedenergistics2:material:30, 加速卡
appliedenergistics2:material:34, 128³-空间组件
appliedenergistics2:material:37, 16k-ME存储组件
appliedenergistics2:material:33, 16³-空间组件
appliedenergistics2:material:35, 1k-ME存储组件
appliedenergistics2:material:32, 2³-空间组件
appliedenergistics2:material:36, 4k-ME存储组件
appliedenergistics2:material:38, 64k-ME存储组件
appliedenergistics2:material:0, 赛特斯石英水晶
appliedenergistics2:material:1, 充能赛特斯石英水晶
appliedenergistics2:material:2, 赛特斯石英粉
appliedenergistics2:material:39, ME存储外壳
appliedenergistics2:material:46, 末影粉
appliedenergistics2:material:24, 工程处理器
appliedenergistics2:material:14, 工程压印模板
appliedenergistics2:material:17, 工程电路板
appliedenergistics2:material:4, 面粉
appliedenergistics2:material:56, 16k-ME流体存储组件
appliedenergistics2:material:54, 1k-ME流体存储组件
appliedenergistics2:material:55, 4k-ME流体存储组件
appliedenergistics2:material:57, 64k-ME流体存储组件
appliedenergistics2:material:7, 福鲁伊克斯水晶
appliedenergistics2:material:8, 福鲁伊克斯粉
appliedenergistics2:material:9, 福鲁伊克斯珍珠
appliedenergistics2:material:43, 成型核心
appliedenergistics2:material:51, 金粉
appliedenergistics2:material:49, 铁粉
appliedenergistics2:material:22, 逻辑处理器
appliedenergistics2:material:15, 逻辑压印模板
appliedenergistics2:material:18, 逻辑电路板
appliedenergistics2:material:6, 物质球
appliedenergistics2:material:21, 名称压印模板
appliedenergistics2:material:3, 下界石英粉
appliedenergistics2:material:10, 高纯赛特斯石英水晶
appliedenergistics2:material:12, 高纯福鲁伊克斯水晶
appliedenergistics2:material:11, 高纯下界石英水晶
appliedenergistics2:material:48, 量子缠绕态奇点
appliedenergistics2:material:5, 硅
appliedenergistics2:material:19, 硅压印模板
appliedenergistics2:material:20, 硅板
appliedenergistics2:material:47, 奇点
appliedenergistics2:material:45, 陨石粉
appliedenergistics2:material:41, 无线接收器
appliedenergistics2:material:42, 无线信号增幅器
appliedenergistics2:material:40, 木齿轮
appliedenergistics2:part:300, ME破坏面板
appliedenergistics2:part:120, 线缆锚
appliedenergistics2:part:20, ME包层线缆 - 白色
appliedenergistics2:part:21, ME包层线缆 - 橙色
appliedenergistics2:part:22, ME包层线缆 - 品红色
appliedenergistics2:part:23, ME包层线缆 - 浅蓝色
appliedenergistics2:part:24, ME包层线缆 - 黄色
appliedenergistics2:part:25, ME包层线缆 - 柠檬色
appliedenergistics2:part:26, ME包层线缆 - 粉色
appliedenergistics2:part:27, ME包层线缆 - 灰色
appliedenergistics2:part:28, ME包层线缆 - 浅灰色
appliedenergistics2:part:29, ME包层线缆 - 青色
appliedenergistics2:part:30, ME包层线缆 - 紫色
appliedenergistics2:part:31, ME包层线缆 - 蓝色
appliedenergistics2:part:32, ME包层线缆 - 棕色
appliedenergistics2:part:33, ME包层线缆 - 绿色
appliedenergistics2:part:34, ME包层线缆 - 红色
appliedenergistics2:part:35, ME包层线缆 - 黑色
appliedenergistics2:part:36, ME包层线缆 - Fluix默认色
appliedenergistics2:part:500, ME致密包层线缆 - 白色
appliedenergistics2:part:501, ME致密包层线缆 - 橙色
appliedenergistics2:part:502, ME致密包层线缆 - 品红色
appliedenergistics2:part:503, ME致密包层线缆 - 浅蓝色
appliedenergistics2:part:504, ME致密包层线缆 - 黄色
appliedenergistics2:part:505, ME致密包层线缆 - 柠檬色
appliedenergistics2:part:506, ME致密包层线缆 - 粉色
appliedenergistics2:part:507, ME致密包层线缆 - 灰色
appliedenergistics2:part:508, ME致密包层线缆 - 浅灰色
appliedenergistics2:part:509, ME致密包层线缆 - 青色
appliedenergistics2:part:510, ME致密包层线缆 - 紫色
appliedenergistics2:part:511, ME致密包层线缆 - 蓝色
appliedenergistics2:part:512, ME致密包层线缆 - 棕色
appliedenergistics2:part:513, ME致密包层线缆 - 绿色
appliedenergistics2:part:514, ME致密包层线缆 - 红色
appliedenergistics2:part:515, ME致密包层线缆 - 黑色
appliedenergistics2:part:516, ME致密包层线缆 - Fluix默认色
appliedenergistics2:part:60, ME致密线缆 - 白色
appliedenergistics2:part:61, ME致密线缆 - 橙色
appliedenergistics2:part:62, ME致密线缆 - 品红色
appliedenergistics2:part:63, ME致密线缆 - 浅蓝色
appliedenergistics2:part:64, ME致密线缆 - 黄色
appliedenergistics2:part:65, ME致密线缆 - 柠檬色
appliedenergistics2:part:66, ME致密线缆 - 粉色
appliedenergistics2:part:67, ME致密线缆 - 灰色
appliedenergistics2:part:68, ME致密线缆 - 浅灰色
appliedenergistics2:part:69, ME致密线缆 - 青色
appliedenergistics2:part:70, ME致密线缆 - 紫色
appliedenergistics2:part:71, ME致密线缆 - 蓝色
appliedenergistics2:part:72, ME致密线缆 - 棕色
appliedenergistics2:part:73, ME致密线缆 - 绿色
appliedenergistics2:part:74, ME致密线缆 - 红色
appliedenergistics2:part:75, ME致密线缆 - 黑色
appliedenergistics2:part:76, ME致密线缆 - Fluix默认色
appliedenergistics2:part:0, ME玻璃线缆 - 白色
appliedenergistics2:part:1, ME玻璃线缆 - 橙色
appliedenergistics2:part:2, ME玻璃线缆 - 品红色
appliedenergistics2:part:3, ME玻璃线缆 - 浅蓝色
appliedenergistics2:part:4, ME玻璃线缆 - 黄色
appliedenergistics2:part:5, ME玻璃线缆 - 柠檬色
appliedenergistics2:part:6, ME玻璃线缆 - 粉色
appliedenergistics2:part:7, ME玻璃线缆 - 灰色
appliedenergistics2:part:8, ME玻璃线缆 - 浅灰色
appliedenergistics2:part:9, ME玻璃线缆 - 青色
appliedenergistics2:part:10, ME玻璃线缆 - 紫色
appliedenergistics2:part:11, ME玻璃线缆 - 蓝色
appliedenergistics2:part:12, ME玻璃线缆 - 棕色
appliedenergistics2:part:13, ME玻璃线缆 - 绿色
appliedenergistics2:part:14, ME玻璃线缆 - 红色
appliedenergistics2:part:15, ME玻璃线缆 - 黑色
appliedenergistics2:part:16, ME玻璃线缆 - Fluix默认色
appliedenergistics2:part:40, ME智能线缆 - 白色
appliedenergistics2:part:41, ME智能线缆 - 橙色
appliedenergistics2:part:42, ME智能线缆 - 品红色
appliedenergistics2:part:43, ME智能线缆 - 浅蓝色
appliedenergistics2:part:44, ME智能线缆 - 黄色
appliedenergistics2:part:45, ME智能线缆 - 柠檬色
appliedenergistics2:part:46, ME智能线缆 - 粉色
appliedenergistics2:part:47, ME智能线缆 - 灰色
appliedenergistics2:part:48, ME智能线缆 - 浅灰色
appliedenergistics2:part:49, ME智能线缆 - 青色
appliedenergistics2:part:50, ME智能线缆 - 紫色
appliedenergistics2:part:51, ME智能线缆 - 蓝色
appliedenergistics2:part:52, ME智能线缆 - 棕色
appliedenergistics2:part:53, ME智能线缆 - 绿色
appliedenergistics2:part:54, ME智能线缆 - 红色
appliedenergistics2:part:55, ME智能线缆 - 黑色
appliedenergistics2:part:56, ME智能线缆 - Fluix默认色
appliedenergistics2:part:420, ME交换监控器
appliedenergistics2:part:360, ME合成终端
appliedenergistics2:part:200, 暗色照明面板
appliedenergistics2:part:341, ME Extended Processing Pattern Terminal
appliedenergistics2:part:260, ME输出总线
appliedenergistics2:part:302, ME流体破坏面板
appliedenergistics2:part:261, ME流体输出总线
appliedenergistics2:part:321, ME流体成型面板
appliedenergistics2:part:241, ME流体输入总线
appliedenergistics2:part:441, ME流体接口
appliedenergistics2:part:281, ME流体标准发信器
appliedenergistics2:part:221, ME流体储存总线
appliedenergistics2:part:520, ME流体终端
appliedenergistics2:part:320, ME成型面板
appliedenergistics2:part:301, ME精准破坏面板
appliedenergistics2:part:240, ME输入总线
appliedenergistics2:part:440, ME接口
appliedenergistics2:part:480, ME接口终端
appliedenergistics2:part:100, ME反相触发总线
appliedenergistics2:part:280, ME标准发信器
appliedenergistics2:part:160, 亮色照明面板
appliedenergistics2:part:222, ME OreDict Storage Bus
appliedenergistics2:part:469, P2P通道 - FE
appliedenergistics2:part:463, P2P通道 - 流体
appliedenergistics2:part:470, P2P通道 - GTEU
appliedenergistics2:part:462, P2P通道 - 物品
appliedenergistics2:part:467, P2P通道 - 光
appliedenergistics2:part:460, P2P通道 - ME
appliedenergistics2:part:461, P2P通道 - 红石
appliedenergistics2:part:340, ME样板终端
appliedenergistics2:part:140, 石英纤维
appliedenergistics2:part:180, 照明面板
appliedenergistics2:part:220, ME存储总线
appliedenergistics2:part:400, ME存储监控器
appliedenergistics2:part:380, ME终端
appliedenergistics2:part:80, ME触发总线
baubles:ring:0, 矿工指环
betterp2p:better_memory_card, 高级内存卡
ceramics:unfired_clay:0, 未烧制的粘土桶
ceramics:unfired_clay:1, 未烧制的粘土剪刀
ceramics:unfired_clay:4, 未烧制的瓷土
ceramics:unfired_clay:5, 瓷砖
ceramics:unfired_clay:6, 未烧制的粘土排液口
ceramics:unfired_clay:7, 未烧制的管道
ceramics:unfired_clay:8, 未烧制的粘土陶板
ceramics:unfired_clay:9, 粘土陶板
ceramics:clay_bucket:0, 粘土桶
ceramics:clay_bucket:0, 水粘土桶
ceramics:clay_bucket:0, 熔岩粘土桶
ceramics:clay_bucket:0, 铝粘土桶
ceramics:clay_bucket:0, 镅粘土桶
ceramics:clay_bucket:0, 锑粘土桶
ceramics:clay_bucket:0, 氩粘土桶
ceramics:clay_bucket:0, 氩等离子体粘土桶
ceramics:clay_bucket:0, 砷粘土桶
ceramics:clay_bucket:0, 钡粘土桶
ceramics:clay_bucket:0, 铍粘土桶
ceramics:clay_bucket:0, 铋粘土桶
ceramics:clay_bucket:0, 铯粘土桶
ceramics:clay_bucket:0, 碳粘土桶
ceramics:clay_bucket:0, 铈粘土桶
ceramics:clay_bucket:0, 氯粘土桶
ceramics:clay_bucket:0, 铬粘土桶
ceramics:clay_bucket:0, 钴粘土桶
ceramics:clay_bucket:0, 铜粘土桶
ceramics:clay_bucket:0, 粘土桶
ceramics:clay_bucket:0, 氘粘土桶
ceramics:clay_bucket:0, 铕粘土桶
ceramics:clay_bucket:0, 氟粘土桶
ceramics:clay_bucket:0, 镓粘土桶
ceramics:clay_bucket:0, 金粘土桶
ceramics:clay_bucket:0, 氢粘土桶
ceramics:clay_bucket:0, 氦粘土桶
ceramics:clay_bucket:0, 氦等离子体粘土桶
ceramics:clay_bucket:0, 氦-3粘土桶
ceramics:clay_bucket:0, 铟粘土桶
ceramics:clay_bucket:0, 铱粘土桶
ceramics:clay_bucket:0, 铁粘土桶
ceramics:clay_bucket:0, 铁等离子体粘土桶
ceramics:clay_bucket:0, 氪粘土桶
ceramics:clay_bucket:0, 镧粘土桶
ceramics:clay_bucket:0, 铅粘土桶
ceramics:clay_bucket:0, 锂粘土桶
ceramics:clay_bucket:0, 镥粘土桶
ceramics:clay_bucket:0, 镁粘土桶
ceramics:clay_bucket:0, 锰粘土桶
ceramics:clay_bucket:0, 汞粘土桶
ceramics:clay_bucket:0, 钼粘土桶
ceramics:clay_bucket:0, 钕粘土桶
ceramics:clay_bucket:0, 氖粘土桶
ceramics:clay_bucket:0, 镍粘土桶
ceramics:clay_bucket:0, 镍等离子体粘土桶
ceramics:clay_bucket:0, 铌粘土桶
ceramics:clay_bucket:0, 氮粘土桶
ceramics:clay_bucket:0, 氮等离子体粘土桶
ceramics:clay_bucket:0, 锇粘土桶
ceramics:clay_bucket:0, 氧粘土桶
ceramics:clay_bucket:0, 氧等离子体粘土桶
ceramics:clay_bucket:0, 钯粘土桶
ceramics:clay_bucket:0, 铂粘土桶
ceramics:clay_bucket:0, 钚-244粘土桶
ceramics:clay_bucket:0, 钚 241粘土桶
ceramics:clay_bucket:0, 钾粘土桶
ceramics:clay_bucket:0, 氡粘土桶
ceramics:clay_bucket:0, 铑粘土桶
ceramics:clay_bucket:0, 钌粘土桶
ceramics:clay_bucket:0, 钐粘土桶
ceramics:clay_bucket:0, 硅粘土桶
ceramics:clay_bucket:0, 银粘土桶
ceramics:clay_bucket:0, 钠粘土桶
ceramics:clay_bucket:0, 硫粘土桶
ceramics:clay_bucket:0, 钽粘土桶
ceramics:clay_bucket:0, 钍粘土桶
ceramics:clay_bucket:0, 锡粘土桶
ceramics:clay_bucket:0, 钛粘土桶
ceramics:clay_bucket:0, 氚粘土桶
ceramics:clay_bucket:0, 钨粘土桶
ceramics:clay_bucket:0, 铀-238粘土桶
ceramics:clay_bucket:0, 铀 235粘土桶
ceramics:clay_bucket:0, 钒粘土桶
ceramics:clay_bucket:0, 氙粘土桶
ceramics:clay_bucket:0, 钇粘土桶
ceramics:clay_bucket:0, 锌粘土桶
ceramics:clay_bucket:0, 硅岩粘土桶
ceramics:clay_bucket:0, 富集硅岩粘土桶
ceramics:clay_bucket:0, 超能硅岩粘土桶
ceramics:clay_bucket:0, 中子素粘土桶
ceramics:clay_bucket:0, 三钛合金粘土桶
ceramics:clay_bucket:0, 铿铀粘土桶
ceramics:clay_bucket:0, 凯金粘土桶
ceramics:clay_bucket:0, 退火铜粘土桶
ceramics:clay_bucket:0, 电池合金粘土桶
ceramics:clay_bucket:0, 黄铜粘土桶
ceramics:clay_bucket:0, 青铜粘土桶
ceramics:clay_bucket:0, 液氧粘土桶
ceramics:clay_bucket:0, 白铜粘土桶
ceramics:clay_bucket:0, 琥珀金粘土桶
ceramics:clay_bucket:0, 冰粘土桶
ceramics:clay_bucket:0, 殷钢粘土桶
ceramics:clay_bucket:0, 坎塔尔合金粘土桶
ceramics:clay_bucket:0, 镁铝合金粘土桶
ceramics:clay_bucket:0, 镍铬合金粘土桶
ceramics:clay_bucket:0, 氮化铌粘土桶
ceramics:clay_bucket:0, 铌钛合金粘土桶
ceramics:clay_bucket:0, 标准纯银粘土桶
ceramics:clay_bucket:0, 玫瑰金粘土桶
ceramics:clay_bucket:0, 黑青铜粘土桶
ceramics:clay_bucket:0, 铋青铜粘土桶
ceramics:clay_bucket:0, 钌铱合金粘土桶
ceramics:clay_bucket:0, 焊锡粘土桶
ceramics:clay_bucket:0, 不锈钢粘土桶
ceramics:clay_bucket:0, 钢粘土桶
ceramics:clay_bucket:0, 锡铁合金粘土桶
ceramics:clay_bucket:0, 哈氏合金粘土桶
ceramics:clay_bucket:0, 钒镓合金粘土桶
ceramics:clay_bucket:0, 锻铁粘土桶
ceramics:clay_bucket:0, 钇钡铜氧合金粘土桶
ceramics:clay_bucket:0, 铱锇合金粘土桶
ceramics:clay_bucket:0, 砷化镓粘土桶
ceramics:clay_bucket:0, 磷化铟镓粘土桶
ceramics:clay_bucket:0, 镍锌铁氧体粘土桶
ceramics:clay_bucket:0, 过硫酸钠粘土桶
ceramics:clay_bucket:0, 碳化钨粘土桶
ceramics:clay_bucket:0, 二氧化碳粘土桶
ceramics:clay_bucket:0, 四氯化钛粘土桶
ceramics:clay_bucket:0, 二氧化氮粘土桶
ceramics:clay_bucket:0, 硫化氢粘土桶
ceramics:clay_bucket:0, 硝酸粘土桶
ceramics:clay_bucket:0, 硫酸粘土桶
ceramics:clay_bucket:0, 磷酸粘土桶
ceramics:clay_bucket:0, 三氧化硫粘土桶
ceramics:clay_bucket:0, 二氧化硫粘土桶
ceramics:clay_bucket:0, 一氧化碳粘土桶
ceramics:clay_bucket:0, 次氯酸粘土桶
ceramics:clay_bucket:0, 氨粘土桶
ceramics:clay_bucket:0, 氢氟酸粘土桶
ceramics:clay_bucket:0, 一氧化氮粘土桶
ceramics:clay_bucket:0, 三氯化铁粘土桶
ceramics:clay_bucket:0, 六氟化铀粘土桶
ceramics:clay_bucket:0, 浓缩六氟化铀粘土桶
ceramics:clay_bucket:0, 枯竭的六氟化铀粘土桶
ceramics:clay_bucket:0, 一氧化二氮粘土桶
ceramics:clay_bucket:0, 盐酸粘土桶
ceramics:clay_bucket:0, 蒸汽粘土桶
ceramics:clay_bucket:0, 蒸馏水粘土桶
ceramics:clay_bucket:0, 钾钠合金粘土桶
ceramics:clay_bucket:0, 磷化锰粘土桶
ceramics:clay_bucket:0, 二硼化镁粘土桶
ceramics:clay_bucket:0, 汞钡铜酸钙粘土桶
ceramics:clay_bucket:0, 三铂化铀粘土桶
ceramics:clay_bucket:0, 氧化钐铁砷合金粘土桶
ceramics:clay_bucket:0, 铟锡钡钛铜合金粘土桶
ceramics:clay_bucket:0, 铀铑硅岩合金粘土桶
ceramics:clay_bucket:0, 富集硅岩三元铕铿铀合金粘土桶
ceramics:clay_bucket:0, 钌三元镅中子素合金粘土桶
